"","longitude","latitude","begin","end","ID"
"2071",-119.85566,33.96617,"2010-03-23","2010-08-23","doi:10.6085/AA/MORXXX_015ADCP015R00_20100323.50.1"
"2072",-119.84111,34.06683,"2010-03-23","2010-08-25","doi:10.6085/AA/PROXXX_015ADCP015R00_20100323.50.1"
"2073",-119.66934,33.97762,"2009-11-10","2010-03-02","doi:10.6085/AA/VALXXX_015ADCP015R00_20091110.50.1"
"2074",-120.3325,34.01501,"2011-02-14","2011-05-18","doi:10.6085/AA/SMSXXX_015ADCP015R00_20110214.50.2"
"2075",-119.55941,34.05559,"2011-02-28","2011-07-22","doi:10.6085/AA/SCPXXX_015ADCP015R00_20110228.50.2"
"2076",-119.85566,33.96617,"2010-08-23","2011-02-22","doi:10.6085/AA/MORXXX_015ADCP015R00_20100823.50.2"
"2077",-122.08045,36.943421,"2009-02-13","2009-05-13","doi:10.6085/AA/TPT001_018ADCP018R00_20090213.50.1"
"2078",-122.15845,36.972121,"2010-01-05","2010-04-07","doi:10.6085/AA/SHB001_021ADCP020R00_20100105.50.1"
"2079",-121.898647,36.62185,"2009-04-06","2009-06-30","doi:10.6085/AA/HMS001_020ADCP019R00_20090406.50.1"
"2080",-121.898647,36.62185,"2008-10-07","2009-01-06","doi:10.6085/AA/HMS001_020ADCP019R00_20081007.50.1"
"2081",-119.85566,33.96617,"2009-01-07","2009-04-20","doi:10.6085/AA/MORXXX_015ADCP015R00_20090107.50.1"
"2082",-120.351,34.058,"2009-01-15","2009-04-23","doi:10.6085/AA/CUYXXX_015ADCP015R00_20090115.50.1"
"2083",-122.08045,36.943421,"2009-08-12","2009-11-10","doi:10.6085/AA/TPT001_018ADCP018R00_20090812.50.4"
"2084",-120.63583,34.86919,"2008-09-30","2008-11-17","doi:10.6085/AA/PTSXXX_015ADCP015R00_20080930.50.1"
"2085",-121.898647,36.62185,"2007-05-09","2007-05-22","doi:10.6085/AA/HMS001_020ADCP019R00_20070509.50.1"
"2086",-121.898647,36.62185,"2008-09-02","2008-09-18","doi:10.6085/AA/HMS001_020ADCP019R00_20080902.50.1"
"2087",-121.9448,36.558,"2008-04-29","2008-07-25","doi:10.6085/AA/SWC001_022ADCP021R00_20080429.50.1"
"2088",-121.9448,36.558,"2007-08-31","2007-11-15","doi:10.6085/AA/SWC001_022ADCP021R00_20070831.50.1"
"2089",-121.9448,36.558,"2007-11-15","2007-12-05","doi:10.6085/AA/SWC001_022ADCP021R00_20071115.50.1"
"2090",-122.08045,36.943421,"2007-12-13","2008-03-04","doi:10.6085/AA/TPT001_018ADCP018R00_20071213.50.1"
"2091",-121.898647,36.62185,"2009-12-16","2010-03-16","doi:10.6085/AA/HMS001_020ADCP019R00_20091216.50.1"
"2092",-122.08045,36.943421,"2010-02-10","2010-05-13","doi:10.6085/AA/TPT001_018ADCP018R00_20100210.50.1"
"2093",-120.28998,34.46085,"2009-11-04","2010-03-17","doi:10.6085/AA/ALEXXX_015ADCP015R00_20091104.50.1"
"2094",-120.28998,34.46085,"2010-03-17","2010-07-26","doi:10.6085/AA/ALEXXX_015ADCP015R00_20100317.50.1"
"2095",-120.351,34.058,"2009-08-20","2010-03-24","doi:10.6085/AA/CUYXXX_015ADCP015R00_20090820.50.1"
"2096",-119.69602,34.0313,"2009-08-14","2009-11-06","doi:10.6085/AA/PELXXX_015ADCP015R00_20090814.50.1"
"2097",-120.08,34.02,"2010-03-24","2010-08-23","doi:10.6085/AA/CTNXXX_015ADCP015R00_20100324.50.1"
"2098",-119.85566,33.96617,"2009-05-18","2009-08-12","doi:10.6085/AA/MORXXX_015ADCP015R00_20090518.50.1"
"2099",-120.12842,33.89511,"2010-03-23","2010-08-17","doi:10.6085/AA/SRSXXX_015ADCP015R00_20100323.50.1"
"2100",-120.6276,34.72602,"2009-07-15","2009-10-22","doi:10.6085/AA/PURXXX_015ADCP015R00_20090715.50.1"
"2101",-120.3325,34.01501,"2009-08-20","2010-02-04","doi:10.6085/AA/SMSXXX_015ADCP015R00_20090820.50.1"
"2102",-120.08,34.02,"2009-08-20","2010-03-24","doi:10.6085/AA/CTNXXX_015ADCP015R00_20090820.50.1"
"2103",-120.60886,34.5459,"2009-07-15","2009-11-03","doi:10.6085/AA/ARGXXX_015ADCP015R00_20090715.50.1"
"2104",-120.12842,33.89511,"2009-08-20","2010-03-23","doi:10.6085/AA/SRSXXX_015ADCP015R00_20090820.50.1"
"2105",-119.69602,34.0313,"2009-05-13","2009-08-14","doi:10.6085/AA/PELXXX_015ADCP015R00_20090513.50.1"
"2106",-119.55941,34.05559,"2010-03-04","2010-08-25","doi:10.6085/AA/SCPXXX_015ADCP015R00_20100304.50.1"
"2107",-120.60886,34.5459,"2009-11-03","2010-01-18","doi:10.6085/AA/ARGXXX_015ADCP015R00_20091103.50.1"
"2108",-120.351,34.058,"2010-03-24","2010-08-11","doi:10.6085/AA/CUYXXX_015ADCP015R00_20100324.50.1"
"2109",-119.69602,34.0313,"2010-07-06","2010-08-02","doi:10.6085/AA/PELXXX_015ADCP015R00_20100706.50.1"
"2110",-119.66934,33.97762,"2010-03-05","2010-08-23","doi:10.6085/AA/VALXXX_015ADCP015R00_20100305.50.1"
"2111",-120.63583,34.86919,"2009-11-03","2010-08-13","doi:10.6085/AA/PTSXXX_015ADCP015R00_20091103.50.1"
"2112",-119.69602,34.0313,"2009-04-02","2009-05-13","doi:10.6085/AA/PELXXX_015ADCP015R00_20090402.50.1"
"2113",-120.3325,34.01501,"2007-05-07","2007-07-30","doi:10.6085/AA/SMSXXX_015ADCP015R00_20070507.50.1"
"2114",-120.28998,34.46085,"2010-07-26","2011-01-10","doi:10.6085/AA/ALEXXX_015ADCP015R00_20100726.50.2"
"2115",-120.12842,33.89511,"2011-02-22","2011-09-02","doi:10.6085/AA/SRSXXX_015ADCP015R00_20110222.50.2"
"2116",-122.08045,36.943421,"2008-08-28","2008-11-18","doi:10.6085/AA/TPT001_018ADCP018R00_20080828.50.1"
"2117",-122.15845,36.972121,"2008-11-30","2009-01-06","doi:10.6085/AA/SHB001_021ADCP020R00_20081130.50.1"
"2118",-121.898647,36.62185,"2009-01-06","2009-04-06","doi:10.6085/AA/HMS001_020ADCP019R00_20090106.50.5"
"2119",-119.55941,34.05559,"2008-08-21","2008-11-05","doi:10.6085/AA/SCPXXX_015ADCP015R00_20080821.50.1"
"2120",-120.28998,34.46085,"2009-04-08","2009-07-01","doi:10.6085/AA/ALEXXX_015ADCP015R00_20090408.50.1"
"2121",-121.898647,36.62185,"2009-09-24","2009-12-16","doi:10.6085/AA/HMS001_020ADCP019R00_20090924.50.1"
"2122",-121.898647,36.62185,"2009-06-30","2009-09-24","doi:10.6085/AA/HMS001_020ADCP019R00_20090630.50.1"
"2123",-119.69602,34.0313,"2008-06-25","2008-10-02","doi:10.6085/AA/PELXXX_015ADCP015R00_20080625.50.1"
"2124",-120.6276,34.72602,"2009-04-08","2009-07-15","doi:10.6085/AA/PURXXX_015ADCP015R00_20090408.50.1"
"2125",-122.08045,36.943421,"2009-11-10","2010-02-10","doi:10.6085/AA/TPT001_018ADCP018R00_20091110.50.1"
"2126",-120.63583,34.86919,"2009-04-08","2009-07-15","doi:10.6085/AA/PTSXXX_015ADCP015R00_20090408.50.1"
"2127",-122.15845,36.972121,"2009-07-08","2009-10-01","doi:10.6085/AA/SHB001_021ADCP020R00_20090708.50.1"
"2128",-119.55941,34.05559,"2008-03-13","2008-05-12","doi:10.6085/AA/SCPXXX_015ADCP015R00_20080313.50.1"
"2129",-119.55941,34.05559,"2009-02-18","2009-05-13","doi:10.6085/AA/SCPXXX_015ADCP015R00_20090218.50.1"
"2130",-120.60886,34.5459,"2008-11-17","2009-03-06","doi:10.6085/AA/ARGXXX_015ADCP015R00_20081117.50.1"
"2131",-120.351,34.058,"2008-07-08","2008-09-04","doi:10.6085/AA/CUYXXX_015ADCP015R00_20080708.50.1"
"2132",-119.84111,34.06683,"2008-03-05","2008-06-12","doi:10.6085/AA/PROXXX_015ADCP015R00_20080305.50.1"
"2133",-119.66934,33.97762,"2009-02-17","2009-03-04","doi:10.6085/AA/VALXXX_015ADCP015R00_20090217.50.1"
"2134",-119.66934,33.97762,"2008-09-09","2008-12-10","doi:10.6085/AA/VALXXX_015ADCP015R00_20080909.50.1"
"2135",-120.6276,34.72602,"2008-05-16","2008-09-15","doi:10.6085/AA/PURXXX_015ADCP015R00_20080516.50.1"
"2136",-122.15845,36.972121,"2009-10-05","2010-01-05","doi:10.6085/AA/SHB001_021ADCP020R00_20091005.50.1"
"2137",-122.15845,36.972121,"2009-01-09","2009-04-10","doi:10.6085/AA/SHB001_021ADCP020R00_20090109.50.1"
"2138",-122.15845,36.972121,"2009-04-10","2009-07-08","doi:10.6085/AA/SHB001_021ADCP020R00_20090410.50.1"
"2139",-120.28998,34.46085,"2008-08-13","2008-11-17","doi:10.6085/AA/ALEXXX_015ADCP015R00_20080813.50.1"
"2140",-119.55941,34.05559,"2008-05-27","2008-08-04","doi:10.6085/AA/SCPXXX_015ADCP015R00_20080527.50.1"
"2141",-120.60886,34.5459,"2007-11-05","2008-01-05","doi:10.6085/AA/ARGXXX_015ADCP015R00_20071105.50.1"
"2142",-119.69602,34.0313,"2008-10-02","2008-12-11","doi:10.6085/AA/PELXXX_015ADCP015R00_20081002.50.1"
"2143",-120.6276,34.72602,"2008-09-30","2008-11-17","doi:10.6085/AA/PURXXX_015ADCP015R00_20080930.50.1"
"2144",-120.63583,34.86919,"2008-05-16","2008-09-15","doi:10.6085/AA/PTSXXX_015ADCP015R00_20080516.50.1"
"2145",-120.28998,34.46085,"2009-07-23","2009-11-03","doi:10.6085/AA/ALEXXX_015ADCP015R00_20090723.50.1"
"2146",-120.60886,34.5459,"2008-05-16","2008-08-13","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080516.50.1"
"2147",-119.69602,34.0313,"2008-12-11","2009-03-12","doi:10.6085/AA/PELXXX_015ADCP015R00_20081211.50.1"
"2148",-119.85566,33.96617,"2008-10-14","2009-01-07","doi:10.6085/AA/MORXXX_014ADCP015R00_20081014.50.1"
"2149",-119.66934,33.97762,"2008-12-10","2009-02-17","doi:10.6085/AA/VALXXX_015ADCP015R00_20081210.50.1"
"2150",-120.6276,34.72602,"2008-11-17","2009-03-22","doi:10.6085/AA/PURXXX_015ADCP015R00_20081117.50.1"
"2151",-120.63583,34.86919,"2008-09-15","2008-09-30","doi:10.6085/AA/PTSXXX_015ADCP015R00_20080915.50.1"
"2152",-119.85566,33.96617,"2009-04-20","2009-05-18","doi:10.6085/AA/MORXXX_015ADCP015R00_20090420.50.1"
"2153",-119.55941,34.05559,"2011-09-28","2012-02-23","doi:10.6085/AA/SCPXXX_015ADCP015R00_20110928.50.2"
"2154",-119.55941,34.05559,"2010-08-25","2010-12-15","doi:10.6085/AA/SCPXXX_015ADCP015R00_20100825.50.2"
"2155",-119.69602,34.0313,"2010-08-25","2011-02-22","doi:10.6085/AA/PELXXX_015ADCP015R00_20100825.50.2"
"2156",-120.12842,33.89511,"2010-08-17","2011-02-22","doi:10.6085/AA/SRSXXX_015ADCP015R00_20100817.50.2"
"2157",-119.66934,33.97762,"2011-02-16","2011-08-16","doi:10.6085/AA/VALXXX_015ADCP015R00_20110216.50.2"
"2158",-120.63583,34.86919,"2011-07-29","2011-11-20","doi:10.6085/AA/PTSXXX_015ADCP015R00_20110729.50.2"
"2159",-120.3325,34.01501,"2009-03-03","2009-05-29","doi:10.6085/AA/SMSXXX_015ADCP015R00_20090303.50.1"
"2160",-120.28998,34.46085,"2008-11-17","2009-04-08","doi:10.6085/AA/ALEXXX_015ADCP015R00_20081117.50.1"
"2161",-119.55941,34.05559,"2008-11-24","2009-02-18","doi:10.6085/AA/SCPXXX_015ADCP015R00_20081124.50.1"
"2162",-120.12842,33.89511,"2009-03-03","2009-05-29","doi:10.6085/AA/SRSXXX_015ADCP015R00_20090303.50.1"
"2163",-119.66934,33.97762,"2009-03-06","2009-05-19","doi:10.6085/AA/VALXXX_015ADCP015R00_20090306.50.1"
"2164",-120.63583,34.86919,"2008-11-17","2009-03-09","doi:10.6085/AA/PTSXXX_015ADCP015R00_20081117.50.1"
"2165",-122.15845,36.972121,"2008-01-31","2008-04-17","doi:10.6085/AA/SHB001_021ADCP020R00_20080131.50.1"
"2166",-122.15845,36.972121,"2008-07-22","2008-09-07","doi:10.6085/AA/SHB001_021ADCP020R00_20080722.50.1"
"2167",-121.898647,36.62185,"2007-10-25","2008-01-23","doi:10.6085/AA/HMS001_020ADCP019R00_20071025.50.1"
"2168",-121.898647,36.62185,"2007-07-31","2007-10-25","doi:10.6085/AA/HMS001_020ADCP019R00_20070731.50.1"
"2169",-121.9448,36.558,"2008-07-25","2008-10-12","doi:10.6085/AA/SWC001_022ADCP021R00_20080725.50.1"
"2170",-122.08045,36.943421,"2006-07-14","2006-10-11","doi:10.6085/AA/TPT001_018ADCP018R00_20060714.50.5"
"2171",-121.898647,36.62185,"2006-06-12","2006-08-30","doi:10.6085/AA/HMS001_020ADCP019R00_20060612.50.5"
"2172",-121.898647,36.62185,"2006-08-30","2006-12-01","doi:10.6085/AA/HMS001_020ADCP019R00_20060830.50.5"
"2173",-121.9448,36.558,"2009-06-10","2009-09-08","doi:10.6085/AA/SWC001_022ADCP021R00_20090610.50.1"
"2174",-121.9448,36.558,"2009-09-08","2009-11-24","doi:10.6085/AA/SWC001_022ADCP021R00_20090908.50.1"
"2175",-121.9448,36.558,"2009-12-04","2010-03-04","doi:10.6085/AA/SWC001_022ADCP021R00_20091204.50.1"
"2176",-122.15845,36.972121,"2008-10-14","2008-11-30","doi:10.6085/AA/SHB001_021ADCP020R00_20081014.50.1"
"2177",-119.55941,34.05559,"2009-05-13","2009-08-05","doi:10.6085/AA/SCPXXX_015ADCP015R00_20090513.50.1"
"2178",-120.60886,34.5459,"2009-04-08","2009-07-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20090408.50.1"
"2179",-120.60886,34.5459,"2008-08-13","2008-11-07","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080813.50.1"
"2180",-119.85566,33.96617,"2008-07-10","2008-10-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080710.50.1"
"2181",-121.9448,36.558,"2009-03-11","2009-06-10","doi:10.6085/AA/SWC001_022ADCP021R00_20090311.50.1"
"2182",-121.9448,36.558,"2008-12-18","2009-03-11","doi:10.6085/AA/SWC001_022ADCP021R00_20081218.50.1"
"2183",-119.66934,33.97762,"2008-06-05","2008-08-27","doi:10.6085/AA/VALXXX_015ADCP015R00_20080605.50.1"
"2184",-119.85566,33.96617,"2006-03-13","2006-06-01","doi:10.6085/AA/MORXXX_015ADCP015R00_20060313.50.5"
"2185",-122.15845,36.972121,"2008-05-17","2008-07-03","doi:10.6085/AA/SHB001_021ADCP020R00_20080517.50.3"
"2186",-121.898647,36.62185,"2008-04-21","2008-07-15","doi:10.6085/AA/HMS001_020ADCP019R00_20080421.50.4"
"2187",-119.85566,33.96617,"2007-02-08","2007-04-27","doi:10.6085/AA/MORXXX_015ADCP015R00_20070208.50.6"
"2188",-119.85566,33.96617,"2006-06-09","2006-08-31","doi:10.6085/AA/MORXXX_015ADCP015R00_20060609.50.6"
"2189",-121.898647,36.62185,"2005-06-24","2005-09-19","doi:10.6085/AA/HMS001_020ADCP019R00_20050624.50.5"
"2190",-119.85566,33.96617,"2005-12-08","2006-03-13","doi:10.6085/AA/MORXXX_015ADCP015R00_20051208.50.5"
"2191",-121.898647,36.62185,"2005-04-02","2005-06-23","doi:10.6085/AA/HMS001_020ADCP019R00_20050402.50.5"
"2192",-119.85566,33.96617,"2005-09-12","2005-12-05","doi:10.6085/AA/MORXXX_015ADCP015R00_20050912.50.5"
"2193",-120.6276,34.72602,"2006-03-30","2006-06-12","doi:10.6085/AA/PURXXX_015ADCP015R00_20060330.50.5"
"2194",-121.898647,36.62185,"2006-03-13","2006-06-12","doi:10.6085/AA/HMS001_020ADCP019R00_20060313.50.6"
"2195",-121.898647,36.62185,"2005-12-12","2006-03-13","doi:10.6085/AA/HMS001_020ADCP019R00_20051212.50.5"
"2196",-121.898647,36.62185,"2005-09-19","2005-12-12","doi:10.6085/AA/HMS001_020ADCP019R00_20050919.50.5"
"2197",-122.08045,36.943421,"2002-10-17","2003-01-20","doi:10.6085/AA/TPT001_018ADCP018R00_20021017.50.6"
"2198",-122.08045,36.943421,"2001-11-09","2002-01-24","doi:10.6085/AA/TPT001_018ADCP018R00_20011109.50.5"
"2199",-122.08045,36.943421,"2003-10-31","2004-01-27","doi:10.6085/AA/TPT001_018ADCP018R00_20031031.50.5"
"2200",-121.898647,36.62185,"2000-04-24","2000-05-30","doi:10.6085/AA/HMS001_020ADCP019R00_20000421.50.6"
"2201",-121.898647,36.62185,"2000-11-21","2001-01-07","doi:10.6085/AA/HMS001_020ADCP019R00_20001117.50.5"
"2202",-121.898647,36.62185,"2001-05-04","2001-07-03","doi:10.6085/AA/HMS001_020ADCP019R00_20010504.50.5"
"2203",-121.898647,36.62185,"2002-05-29","2002-08-29","doi:10.6085/AA/HMS001_020ADCP019R00_20020529.50.5"
"2204",-121.898647,36.62185,"2004-01-21","2004-04-19","doi:10.6085/AA/HMS001_020ADCP019R00_20040121.50.5"
"2205",-121.898647,36.62185,"2001-09-12","2001-12-06","doi:10.6085/AA/HMS001_020ADCP019R00_20010912.50.5"
"2206",-121.9448,36.558,"2004-07-09","2004-10-12","doi:10.6085/AA/SWC001_022ADCP021R00_20040709.50.5"
"2207",-121.9448,36.558,"2002-07-29","2002-11-01","doi:10.6085/AA/SWC001_022ADCP021R00_20020729.50.5"
"2208",-121.898647,36.62185,"2002-08-29","2002-11-04","doi:10.6085/AA/HMS001_020ADCP019R00_20020829.50.5"
"2209",-121.898647,36.62185,"2004-10-09","2005-01-04","doi:10.6085/AA/HMS001_020ADCP019R00_20041008.50.5"
"2210",-121.898647,36.62185,"2001-01-22","2001-03-13","doi:10.6085/AA/HMS001_020ADCP019R00_20010122.50.5"
"2211",-121.898647,36.62185,"2003-05-05","2003-08-01","doi:10.6085/AA/HMS001_020ADCP019R00_20030505.50.5"
"2212",-121.898647,36.62185,"2000-09-21","2000-11-21","doi:10.6085/AA/HMS001_020ADCP019R00_20000920.50.5"
"2213",-121.898647,36.62185,"2000-08-18","2000-09-21","doi:10.6085/AA/HMS001_020ADCP019R00_20000818.50.6"
"2214",-121.898647,36.62185,"2000-07-12","2000-08-18","doi:10.6085/AA/HMS001_020ADCP019R00_20000712.50.5"
"2215",-121.898647,36.62185,"2004-07-13","2004-10-09","doi:10.6085/AA/HMS001_020ADCP019R00_20040713.50.5"
"2216",-121.898647,36.62185,"2003-08-01","2003-10-24","doi:10.6085/AA/HMS001_020ADCP019R00_20030801.50.5"
"2217",-122.08045,36.943421,"2002-04-16","2002-07-08","doi:10.6085/AA/TPT001_018ADCP018R00_20020416.50.5"
"2218",-121.898647,36.62185,"2000-06-01","2000-07-12","doi:10.6085/AA/HMS001_020ADCP019R00_20000601.50.5"
"2219",-121.898647,36.62185,"2001-07-03","2001-09-12","doi:10.6085/AA/HMS001_020ADCP019R00_20010703.50.5"
"2220",-121.898647,36.62185,"2002-11-04","2003-02-09","doi:10.6085/AA/HMS001_020ADCP019R00_20021103.50.5"
"2221",-122.08045,36.943421,"2003-04-27","2003-07-23","doi:10.6085/AA/TPT001_018ADCP018R00_20030427.50.6"
"2222",-121.898647,36.62185,"2003-10-24","2004-01-21","doi:10.6085/AA/HMS001_020ADCP019R00_20031024.50.6"
"2223",-121.898647,36.62185,"2002-03-04","2002-05-18","doi:10.6085/AA/HMS001_020ADCP019R00_20020304.50.5"
"2224",-121.898647,36.62185,"2001-12-06","2002-03-04","doi:10.6085/AA/HMS001_020ADCP019R00_20011206.50.5"
"2225",-121.898647,36.62185,"2004-04-19","2004-07-13","doi:10.6085/AA/HMS001_020ADCP019R00_20040419.50.5"
"2226",-121.898647,36.62185,"2003-02-09","2003-05-05","doi:10.6085/AA/HMS001_020ADCP019R00_20030209.50.5"
"2227",-121.898647,36.62185,"2001-03-13","2001-05-04","doi:10.6085/AA/HMS001_020ADCP019R00_20010313.50.5"
"2228",-120.352284,34.059275,"2008-04-03","2008-07-02","doi:10.6085/AA/CUYXXX_015ADCP015R00_20080403.50.8"
"2229",-119.85566,33.96617,"2008-04-10","2008-07-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080410.50.4"
"2230",-119.69602,34.0313,"2007-09-07","2007-11-28","doi:10.6085/AA/PELXXX_015ADCP015R00_20070907.50.10"
"2231",-119.85566,33.96617,"2008-01-15","2008-04-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080115.50.5"
"2232",-119.85566,33.96617,"2007-11-01","2008-01-15","doi:10.6085/AA/MORXXX_015ADCP015R00_20071101.50.5"
"2233",-120.3325,34.01501,"2008-05-28","2008-07-25","doi:10.6085/AA/SMSXXX_015ADCP015R00_20080528.50.1"
"2234",-120.3325,34.01501,"2009-05-29","2009-08-20","doi:10.6085/AA/SMSXXX_015ADCP015R00_20090529.50.1"
"2235",-120.351,34.058,"2009-04-23","2009-08-13","doi:10.6085/AA/CUYXXX_015ADCP015R00_20090423.50.1"
"2236",-120.351,34.058,"2008-10-17","2009-01-15","doi:10.6085/AA/CUYXXX_015ADCP015R00_20081017.50.1"
"2237",-120.08,34.02,"2009-04-23","2009-08-18","doi:10.6085/AA/CTNXXX_015ADCP015R00_20090423.50.1"
"2238",-120.12842,33.89511,"2008-08-28","2008-11-20","doi:10.6085/AA/SRSXXX_015ADCP015R00_20080828.50.1"
"2239",-120.12842,33.89511,"2008-05-29","2008-08-28","doi:10.6085/AA/SRSXXX_015ADCP015R00_20080529.50.1"
"2240",-120.08,34.02,"2009-01-15","2009-04-23","doi:10.6085/AA/CTNXXX_015ADCP015R00_20090115.50.1"
"2241",-120.12842,33.89511,"2009-05-29","2009-08-20","doi:10.6085/AA/SRSXXX_015ADCP015R00_20090529.50.1"
"2242",-120.3325,34.01501,"2008-12-05","2009-03-03","doi:10.6085/AA/SMSXXX_015ADCP015R00_20081205.50.1"
"2243",-120.3325,34.01501,"2008-08-28","2008-12-05","doi:10.6085/AA/SMSXXX_015ADCP015R00_20080828.50.1"
"2244",-120.12842,33.89511,"2008-12-05","2009-03-03","doi:10.6085/AA/SRSXXX_015ADCP015R00_20081205.50.1"
"2245",-122.15845,36.972121,"2007-09-20","2007-12-12","doi:10.6085/AA/SHB001_021ADCP020R00_20070920.50.1"
"2246",-121.898647,36.62185,"2008-07-15","2008-09-02","doi:10.6085/AA/HMS001_020ADCP019R00_20080715.50.1"
"2247",-121.898647,36.62185,"2007-02-09","2007-04-28","doi:10.6085/AA/HMS001_020ADCP019R00_20070209.50.1"
"2248",-122.08045,36.943421,"2008-06-02","2008-08-28","doi:10.6085/AA/TPT001_018ADCP018R00_20080602.50.1"
"2249",-122.08045,36.943421,"2007-07-01","2007-09-08","doi:10.6085/AA/TPT001_018ADCP018R00_20070701.50.1"
"2250",-122.08045,36.943421,"2007-09-17","2007-11-30","doi:10.6085/AA/TPT001_018ADCP018R00_20070917.50.1"
"2251",-122.15845,36.972121,"2007-06-30","2007-09-20","doi:10.6085/AA/SHB001_021ADCP020R00_20070630.50.1"
"2252",-122.15845,36.972121,"2007-02-14","2007-05-11","doi:10.6085/AA/SHB001_021ADCP020R00_20070214.50.1"
"2253",-121.9448,36.558,"2007-12-05","2008-01-04","doi:10.6085/AA/SWC001_022ADCP021R00_20071205.50.1"
"2254",-121.9448,36.558,"2008-02-08","2008-04-26","doi:10.6085/AA/SWC001_022ADCP021R00_20080208.50.1"
"2255",-121.9448,36.558,"2007-06-06","2007-08-31","doi:10.6085/AA/SWC001_022ADCP021R00_20070606.50.1"
"2256",-119.85566,33.96617,"2006-11-15","2006-12-26","doi:10.6085/AA/MORXXX_015ADCP015R00_20061115.50.4"
"2257",-122.08045,36.943421,"2008-03-04","2008-06-02","doi:10.6085/AA/TPT001_018ADCP018R00_20080304.50.3"
"2258",-119.85566,33.96617,"2007-07-24","2007-11-01","doi:10.6085/AA/MORXXX_015ADCP015R00_20070724.50.5"
"2259",-119.85566,33.96617,"2007-04-27","2007-07-23","doi:10.6085/AA/MORXXX_015ADCP015R00_20070427.50.6"
"2260",-121.898647,36.62185,"2006-12-01","2007-02-09","doi:10.6085/AA/HMS001_020ADCP019R00_20061201.50.6"
"2261",-119.85566,33.96617,"2006-08-31","2006-11-15","doi:10.6085/AA/MORXXX_015ADCP015R00_20060831.50.4"
"2262",-121.898647,36.62185,"2005-01-04","2005-04-02","doi:10.6085/AA/HMS001_020ADCP019R00_20050104.50.5"
"2263",-122.15845,36.972121,"2002-01-15","2002-04-11","doi:10.6085/AA/SHB001_021ADCP020R00_20020115.50.5"
"2264",-119.69602,34.0313,"2003-08-07","2003-11-01","doi:10.6085/AA/PELXXX_015ADCP015R00_20030807.50.8"
"2265",-119.69602,34.0313,"2002-07-09","2002-10-03","doi:10.6085/AA/PELXXX_015ADCP015R00_20020709.50.8"
"2266",-120.4871,34.47344,"2003-09-02","2003-11-06","doi:10.6085/AA/JALXXX_015ADCP015R00_20030902.50.5"
"2267",-120.4871,34.47344,"2001-05-22","2001-07-24","doi:10.6085/AA/JALXXX_015ADCP015R00_20010522.50.5"
"2268",-120.4871,34.47344,"2001-08-02","2001-10-27","doi:10.6085/AA/JALXXX_015ADCP015R00_20010802.50.6"
"2269",-120.4871,34.47344,"2004-05-26","2004-07-29","doi:10.6085/AA/JALXXX_015ADCP015R00_20040526.50.5"
"2270",-120.4871,34.47344,"2002-04-23","2002-07-18","doi:10.6085/AA/JALXXX_015ADCP015R00_20020423.50.5"
"2271",-120.4871,34.47344,"2002-08-29","2002-11-20","doi:10.6085/AA/JALXXX_015ADCP015R00_20020829.50.5"
"2272",-119.85566,33.96617,"2005-06-14","2005-08-31","doi:10.6085/AA/MORXXX_015ADCP015R00_20050614.50.5"
"2273",-119.66934,33.97762,"2004-12-20","2005-02-24","doi:10.6085/AA/VALXXX_015ADCP015R00_20041220.50.13"
"2274",-120.4871,34.47344,"2000-12-27","2001-02-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20001227.50.5"
"2275",-120.4871,34.47344,"2003-03-12","2003-05-23","doi:10.6085/AA/JALXXX_015ADCP015R00_20030312.50.5"
"2276",-119.85566,33.96617,"2004-12-01","2005-02-24","doi:10.6085/AA/MORXXX_015ADCP015R00_20041201.50.6"
"2277",-120.4871,34.47344,"2001-02-15","2001-05-11","doi:10.6085/AA/JALXXX_015ADCP015R00_20010215.50.5"
"2278",-120.28998,34.46085,"1999-08-17","1999-09-06","doi:10.6085/AA/ALEXXX_015ADCP015R00_19990817.50.5"
"2279",-119.69602,34.0313,"2002-10-17","2003-01-04","doi:10.6085/AA/PELXXX_015ADCP015R00_20021017.50.8"
"2280",-119.69602,34.0313,"2003-01-28","2003-04-24","doi:10.6085/AA/PELXXX_015ADCP015R00_20030128.50.7"
"2281",-119.85566,33.96617,"2005-03-15","2005-06-02","doi:10.6085/AA/MORXXX_015ADCP015R00_20050315.50.5"
"2282",-119.69602,34.0313,"2003-05-12","2003-07-22","doi:10.6085/AA/PELXXX_015ADCP015R00_20030512.50.8"
"2283",-120.4871,34.47344,"2002-11-27","2003-03-03","doi:10.6085/AA/JALXXX_015ADCP015R00_20021127.50.5"
"2284",-120.4871,34.47344,"2002-01-17","2002-04-02","doi:10.6085/AA/JALXXX_015ADCP015R00_20020117.50.5"
"2285",-120.4871,34.47344,"2004-02-12","2004-05-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20040212.50.5"
"2286",-120.4871,34.47344,"2003-11-12","2004-02-06","doi:10.6085/AA/JALXXX_015ADCP015R00_20031112.50.5"
